id,date,message,sender_id,views,time_of_day,post_hour,channel_name
11214,2024-06-07 09:20:21+00:00,"📌 Vacancy Announcement:-


Organization: Medecins Sans Frontieres-Belgium (MSF-Belgium)

Position: Medical Doctor

Education: #Medical_doctor with relevant training, skill and experience

Location: unspecified

Minimum Experience: 2 years 

Deadline: July 8th, 2024

🔗 Vacancy Details
https://tinyurl.com/58krm5ws

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,25689,AM,09,Doctors Online 🇪🇹
11213,2024-06-07 09:20:18+00:00,"📌 Dire Dawa Administration Health Bureau Call for Exam:-

1. General Practitioner 

2. Environmental Health

3. Midwifery Professional 

🔗 View Announcement
https://tinyurl.com/3c5sf4xm

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,25379,AM,09,Doctors Online 🇪🇹
11212,2024-06-07 06:18:09+00:00,"📌 Vacancy Announcements:-


Organization: OWS Development Fund

Location: Somali Region

Positions:-

1. Position: Clinical Nurse

Education: BSc in #Nursing; with relevant skill and experience
(2 years minimum experience)

Required No: 2


2. Position: MPSSS Officer

Education: MA/BA degree in Psychology, #Psychiatry and other social work; with relevant skill and experience
(2 years minimum experience)

Required No: 1


3. Position: Midwife

Education: BSc in #Nursing; with relevant skill and experience
(2 years minimum experience)

Required No: 2


4. Position: CMAM Nurse

Education: BSc in #Nursing; with relevant skill and experience
(unspecified minimum experience)

Required No: 2


5. Position: Project Coordinator

Education: #Medical_doctor/#MPH/BSc in #Public_health, #Nursing; with relevant skill and experience
(4 year minimum experience)

Required No: 1


6. Position: Health Officer

Education: Bachelor's in medicine (#Medical_doctor) or #Public_Health or #Nursing; with relevant skills and experience
(3 years minimum experience)

Required No: 2


Deadline: June 10, 2024

🔗 Vacancies Details 
https://tinyurl.com/52vce6dt


___
 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,26362,AM,06,Doctors Online 🇪🇹
11211,2024-06-06 18:55:55+00:00,"📌 Addis Ababa City Administration Health Bureau Call for Reserves For The Following Positions :-

1. Pharmacy Professional I - #70

2. Medical Radiology Technologist - #11

🔗 View Announcements And list
https://tinyurl.com/4p4t9mzd

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,26427,PM,18,Doctors Online 🇪🇹
11210,2024-06-06 16:02:34+00:00,"Advertisement

✨Level Up Your Healthcare Project Management Skills (and Save!)✨

Calling all healthcare professionals!   Ready to take your project management skills to the next level and boost your career?

👬 Pair Up & Save 40%**👭 

Register for our accredited healthcare project management course with a buddy and SLASH 40% OFF for each of you!  That's just ETB 900 per person (limited time only).  Only 20 pairs get this exclusive deal ⏰

🤩Individual enrollment also available! 


 Organizations, We Got You Covered!

Contact us to unlock customized group discounts for your healthcare team.    Invest in your staff, empower your team, and achieve better project outcomes!

Ready to take charge?

➡️Registration link

Don't miss out!  Contact us  learn more and register today!  
onestepconsult.et@gmail.com, 0931001756,0923804499

Join our community
LinkedIn|Telegram |Instagram |Facebook

➡ Share",-1001477109750,26911,PM,16,Doctors Online 🇪🇹
11209,2024-06-06 11:45:00+00:00,"📌 Vacancy Announcements:-


Organization: World Vision Ethiopia

Location: Gorro

Minimum Experience: 3 years and 2 years respectively

Positions:-

1. Position: Nutrition Officer

Education: BSc in #Public_Health/ Clinical #Nursing/#Nutrition and related health field of study; with relevant skill and experience


2. Position: TSFP Facilitator

Education: BSc in #Public_Health/ Clinical #Nursing/#Nutrition and related health field of study; with relevant skill and experience


Deadline: June 10 2024

🔗 Vacancies Details 
https://tinyurl.com/uxmxw52b

___
ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,27631,AM,11,Doctors Online 🇪🇹
11208,2024-06-06 11:44:57+00:00,"Giant Thyroid Gland Abscess Causing Upper Airway Obstruction: A Case Report

Dagmawi Anteneh, Ayto Addisu, Daniel Aman, Sisay Hailu, Taye Nigatu, Yared G/Michael, Wubhareg Anteneh

https://www.dovepress.com/articles.php?article_id=92379

@HakimEthio",-1001477109750,19059,AM,11,Doctors Online 🇪🇹
11206,2024-06-06 07:35:56+00:00,"📌 Vacancy Announcement:-


Organization: Ethiopian Prosthetic and Orthotic Service

Location: Gefersa Site

Minimum Experience: Vary (#0_year - 9 years)

Professionals needed:-
 (healthcare fields)

- 1 MD with Specialty in Psychiatry

- 1 Subspecialty in Addiction Psychiatry  

- 2 MSc in #Optometry

- 2 Level IV in Audiometry

- 1 ENT Specialist 

- 2 Doctor of #Physiotherapy

- 10 MSc in Clinical Psychology 

- 2 MSc in #Physiotherapy

- 4 Level V Advanced diploma in Psychiatry Nursing 

- 2 Advanced diploma in #Opthalmic_Nursing

- 5 BSc in #Nursing

- 4 #Medical_doctor (General Practitioner)

- 2 BSc in Medical #Laboratory Technology 

- 2 BSc in #Pharmacy 


Deadline: June 18, 2024

🔗 Vacancy Details
https://tinyurl.com/4zxj9hbz

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,27506,AM,07,Doctors Online 🇪🇹
11205,2024-06-05 17:51:49+00:00,"📌 Vacancy Announcement:-


Organization: Meraki Consultancy PLC

Position: Data Collectors

Education: BSc in #Nursing, #Public_Health and #Midwifery; with relevant skill and experience

Location: Addis Ababa

Required No: 16

Minimum Experience: unspecified

Deadline: July 6, 2024

🔗 Vacancy Details 
https://tinyurl.com/4kzz8bj2

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,28042,PM,17,Doctors Online 🇪🇹
11204,2024-06-05 17:51:47+00:00,"For all who are interested and qualified

📌 McCall MacBain Scholarships 2025 in Canada | Fully Funded 

🎓 Study level: Master's, Professional studies

#⃣ No of Awards: 30 full scholarships and 100 other awards 

⏳ Deadline: August 21 2024

🔗 Details and Application:
https://tinyurl.com/p8ucdd25

repost
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,27827,PM,17,Doctors Online 🇪🇹
11202,2024-06-05 14:01:00+00:00,"📌 Vacancy Announcement:-


Organization: Grace Nursing Home

Position: Physiotherapist

Education: BSc in #Physiotherapy

Location: Addis Ababa

Required No: 2

Minimum Experience: #0_year 

Deadline: June 8, 2024

🔗 Vacancy Details
https://tinyurl.com/3cdtymep

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,28120,PM,14,Doctors Online 🇪🇹
11201,2024-06-05 09:34:00+00:00,"📌 Vacancy Announcements:- 

-> Recently announced vacancy announcements by Hospitals with positions for healthcare professionals:-


1. Teklehaimanot General Hospital

2. Aleta Wondo Primary Hospital

3. MCM Comprehensive Specialized Hospital (Korean Hospital)

4. Migbare Senay General Hospital

5. Ministry of Defense, Health Main Department, Armed forces Comprehensive Specialized Hospital

🔗 Vacancies Details
https://tinyurl.com/582rm8rb


___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,28992,AM,09,Doctors Online 🇪🇹
11200,2024-06-05 09:33:58+00:00,"📌 Sleep and Social Media Impact Youth Brain Development:-

A study of teens revealed distinct interactions between sleep duration, social media use, and brain activation in areas involved in executive control and reward processing.   

https://www.medscape.com/viewarticle/sleep-and-social-media-impact-youth-brain-development-2024a1000ag1?src=rss

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,27659,AM,09,Doctors Online 🇪🇹
11199,2024-06-04 18:44:44+00:00,"📌 Vacancy Announcement:-
(Transfer)


Organization: Amanuel Mental Specialized Hospital

Location: Addis Ababa

Employment: By transfer

Professionals needed:-

– 15 BSc in #Nursing

– 15 BSc in #Psychiatry

– 6 BSc in #Pharmacy

– 2 BSc in #Biomedical Engineering


Minimum Experience: 3 years - 6 years

Deadline: June 10, 2024

🔗 Vacancy Details
https://tinyurl.com/ynvrh27c

repost
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,29028,PM,18,Doctors Online 🇪🇹
11198,2024-06-04 18:44:41+00:00,"Ethiopian Medical Association in collaboration with MoH, AAHB,EPHI, EAA and USAID Quality Healthcare Activity presents you CME:

UNITE TO COMBAT AMR EVIDENCE FOR A RESILENT FUTURE 

🗓 Date: June 07, 2024
🕔 Time: 02:00 PM  
     
   👉 Click here https://forms.gle/vRVwBUEz5fKghsSv8 and REGISTER NOW !

#CME   #MoH  #AAHB #EPHI #EAA  #EMA #USAID

Via: EMA
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።
Shared
➡️ Share",-1001477109750,29581,PM,18,Doctors Online 🇪🇹
11196,2024-06-04 08:57:11+00:00,"📌 NIMEI Final Result, Call for Interview and Related Announcements:-

https://doctorsonlinee.com/tag/nimei-announcements/

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,31645,AM,08,Doctors Online 🇪🇹
11195,2024-06-03 18:25:45+00:00,"📌 Vacancy Announcement:-


Organization: Debre Berhan University Asrat Woldeyes Health Science Campus

No of positions: 150+

Minimum Experience: unspecified

Location: Debre Birhan

Professionals needed:-

- Several varieties of healthcare professions 


Deadline: June 17, 2024

🔗 Vacancy Details
https://tinyurl.com/32wbjw24


___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,32846,PM,18,Doctors Online 🇪🇹
11194,2024-06-03 18:25:40+00:00,"📌 Tobacco and nicotine industry tactics addict youth for life - World Health Organization

https://www.who.int/news/item/23-05-2024-tobacco-and-nicotine-industry-tactics-addict-youth-for-life

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,30543,PM,18,Doctors Online 🇪🇹
11193,2024-06-03 16:46:26+00:00,"⬆ Vacancy Announcement:-


Organization: JBY Ebore Medium Clinic

Position: Night & weekend clinician

Education:  #Medical_doctor (General Practitioner)

Location: Addis Ababa 

Employment: Part Time

Minimum Experience: #0_year

Deadline: APPLICATION IS NOW CLOSED 

Vacancy Details -> Attached

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,30001,PM,16,Doctors Online 🇪🇹
11192,2024-06-03 16:00:58+00:00,"SPONSORED POST

Cytecare Cancer Hospital is ranked #1 Super Specialist Hospital in India. Cytecare is known for treating Cancer with,
Experienced Doctors
High success rate
Advanced Technology
Affordable Cost

CAR T Cell cancer treatment (Most advanced Technology) available only if few American, Israel and Cytecare Hospital in India.

Cytecare provides organ specific oncologist and treatment decisions are taken by the Board of Doctors.

Get Free Second Opinion,  Cost in WhatsApp, Email or Telegram.

+251 90 664 2222 
+91 9035763522

Cytecare.Ethiopia@gmail.com

Check attached Brochure

➡ Share",-1001477109750,29717,PM,16,Doctors Online 🇪🇹
11191,2024-06-03 12:13:37+00:00,"📌 Vacancy Announcement:-


Organization: Nile Insurance Company S.C

Position: Junior Claim Officer - Life and Health Insurance

Education: BSc in #Pharmacy, #Nursing, #Public_Health Officer or relevant field of study

Location: Addis Ababa

Minimum Experience: #0_year 

Deadline: June 7, 2024

🔗 Vacancy Details 
https://tinyurl.com/3s82zzcc

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,30581,PM,12,Doctors Online 🇪🇹
11190,2024-06-03 12:13:34+00:00,"Amhara National Regional State Health Bureau Transfer Result for Specialist Physicians

Source
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,29690,PM,12,Doctors Online 🇪🇹
11189,2024-06-03 06:29:59+00:00,"📌 Vacancy Announcement:-


Organization: Ministry of Defense, Health Main Department, Armed forces Comprehensive Specialized Hospital

No of positions: 10

Location: Addis Ababa

Minimum Experience: #0_year - 3 years

Professionals needed:-

- 10 #Medical_doctor (General Practitioner)


Deadline: June 14, 2024

🔗 Vacancy Details
https://tinyurl.com/25zv5btn

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,31598,AM,06,Doctors Online 🇪🇹
11188,2024-06-03 06:29:57+00:00,"📌 Vacancy Announcement:-


Organization: Ministry of Revenues Medium TaxPayers Number 2 Branch Office

Position: Children's Care Health Professional (የህፃናት እንክብካቤ ጤና ባለሞያ)

Education: BSc in Pediatric Nursing, #Nursing, #Public_Health Officer, #Occupational_health and safety, #Community_Health, #Environmental_Health 

Location: Addis Ababa

Experience: 2 years 

Deadline: June 10, 2024

🔗 Vacancy Details 
https://tinyurl.com/mrrm9384

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,28189,AM,06,Doctors Online 🇪🇹
11187,2024-06-03 06:29:52+00:00,"📌 For health professionals interested in a virtual seminar with CPD certificate by Blue Health Ethiopia :-

🖌 Topic:- Evaluation and Management of Delirium

🎁 Prize:-  CPD certificate with 1.5 CEU point (with minimal charges)

⏳ Duration:-  90 min

📆 Date:-  Thursday June 6, 2024

🕑 Starting Time:-  7:00 PM (1:00 LT)

🔗 Details and Registration
https://tinyurl.com/3k2edbsh

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,28702,AM,06,Doctors Online 🇪🇹
11186,2024-06-02 12:10:30+00:00,"📌 Debre Berhan University Exam Result Announcement - Junior General Medical Practitioners (Lecturer Position):-

https://tinyurl.com/3whyskwx

___
ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,31526,PM,12,Doctors Online 🇪🇹
11185,2024-06-02 12:10:11+00:00,"For all who are interested and qualified

📌 McCall MacBain Scholarships 2025 in Canada | Fully Funded 

🎓 Study level: Master's, Professional studies

#⃣ No of Awards: 30 full scholarships and 100 other awards 

⏳ Deadline: August 21 2024

🔗 Details and Application:
https://lifeasmd.com/tag/McCall-MacBain-Scholarships-2025

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,32037,PM,12,Doctors Online 🇪🇹
11184,2024-06-01 17:17:12+00:00,"⬆ Vacancy Announcements:-


Organization: Elebat Management and Technology Solution PLC

Location: Addis Ababa

Positions:- 

1. Position: Senior Nurse 
  
Education: BSc in #Nursing

Required No: 1

Minimum Experience: 3 years


2. Position: Nurse

Education: BSc/ Diploma in #Nursing

Required No: 2

Minimum Experience: #1_year - 2 years 


Deadline: June 7, 2024

Vacancies Details -> Attached

___
ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,32633,PM,17,Doctors Online 🇪🇹
11182,2024-06-01 12:09:16+00:00,"📌 Vacancy Announcements:-

Recent Transfer Announcements by Public Facilities:-

1. Daye General Hospital

2. Debre Berhan University

3. St. Peter's Specialized Hospital

🔗 Vacancies Details 
https://lifeasmd.com/tag/transfer-announcements/

___
ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,32954,PM,12,Doctors Online 🇪🇹
11181,2024-06-01 09:08:51+00:00,"Advertisement

Are you Ready to take your healthcare skills to an international level? 

Calling all health professionals! Elevate your skills and advance your career with our blended courses:

1. Basic Life Support (BLS)
2. Advanced Cardiac Life Support (ACLS)
3. Pediatric Advanced Life Support (PALS)

Each course combines self-paced online learning with a practical, 1 hour session at our office. Earn an AHA International Certificate that will enhance your expertise and assist you in pursuing opportunities abroad.

Join us to gain essential life-saving skills and further your professional journey. 

Contact us
+251974041407
+251909151521

#CPD #CME #CEU #LifesavingSkills #BLS #ACLS #PALS #ProfessionalDevelopment #AHA #AHAInternationalCertificate

➡ Share",-1001477109750,33348,AM,09,Doctors Online 🇪🇹
11180,2024-05-31 14:28:38+00:00,"📌 Vacancy Announcements:-


Organization: Sante Medical College

Location: Addis Ababa

Positions:-

1. Position: Quality Assurance Head

Education: MD + #MPH or PHO + #MPH or Senior #Public_Health Officer; with relevant experience

Minimum Experience: Vary (#1_year - 5 years)


2. Position: Doctor of Dental Clinic

Education: Doctoral Degree in #Dental Medicine (DDM); with relevant skills

Minimum Experience: unspecified


3. Position: Dentistry Department Head

Education: Doctoral Degree in #Dental Medicine (DDM); with relevant skills

Minimum Experience: unspecified


4. Position: GCC Coordinator

Education: #Medical_doctor or BSc in #Nursing; with relevant skills

Minimum Experience: 2 years 


5. Position: Vice Dean for Research and Administration

Education: MD + #MPH or senior General Practitioner (GP) in Medicine; with relevant skills and experience

Minimum Experience: Vary (3 years - 5 years)


6. Position: Program Officer

Education: BSc #Public_Health Officer (HO), with relevant skill and experience

Minimum Experience: unspecified 


7. Position: Employment Officer

Education: #Medical_doctor (GP) in Medicine; with relevant skills

Minimum Experience: 2 years 


Deadline: June 8, 2024

🔗 Vacancies Details
https://tinyurl.com/yxbpwtf2

repost
___
ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,35274,PM,14,Doctors Online 🇪🇹
11179,2024-05-31 12:28:17+00:00,"⬆ General Practitioners Transfer Result - Amhara National Regional State Health Bureau

Source 
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,34228,PM,12,Doctors Online 🇪🇹
11178,2024-05-31 07:35:16+00:00,"📌 Vacancy Announcements:-


1. Organization: United Nations Development Program (UNDP)

Position: Clinical Nurse (UNHCC)

Education: BSc in #Nursing; with relevant skills and experience

Location: Addis Ababa

Minimum Experience: 2 years

Deadline: June 8, 2024

🔗 Vacancy Details 
https://tinyurl.com/2uf9rftn



2. Organization: Médecins Du Monde - France

Position: Deputy Medical Coordinator

Education: Medical or Paramedical degree; with relevant skill and experience

Location: unspecified

Salary: 87,609.00 ETB

Minimum Experience: 3 years 

Deadline: June 15, 2024

🔗 Vacancy Details 
https://tinyurl.com/ykp8v4be


___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,35124,AM,07,Doctors Online 🇪🇹
11177,2024-05-30 18:33:31+00:00,"📌 Jinka University Call for Exam:-

https://telegra.ph/Jinka-University-Call-for-Exam-05-30

___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,36771,PM,18,Doctors Online 🇪🇹
11176,2024-05-30 10:42:46+00:00,"📌 Vacancy Announcements:- 

-> Recent vacancy announcements by Public Institutions for Higher Education with positions for multiple health professionals:-

1. Debre Berhan University Asrat Woldeyes Health Science Campus (External Transfer)

2. School of Public Health - Addis Ababa University

3. Wolkite University

🔗 Vacancies Details
https://tinyurl.com/39bm8es9

repost
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,37600,AM,10,Doctors Online 🇪🇹
11175,2024-05-30 08:48:55+00:00,"Advertisement

Join our Webinar today at 2 PM 

Did you know that lung cancer is the leading cause of cancer-related deaths worldwide? Early detection through Low Dose CT (LDCT) screening is the gold standard in saving lives. Don't miss out on the latest advancements and updates in this crucial area.

🎙 Webinar Title: LDCT Screening and Imaging Features of Lung Cancer
📅 Date: May 30th
🕑 Time: 2:00 PM

We're thrilled to invite you to our upcoming webinar, ""LDCT Screening and Imaging Features of Lung Cancer."" This insightful session will cover everything you need to know about the latest techniques and findings in lung cancer screening.

👉Topic: LDCT SCREENING AND IMAGING FEATURES OF LUNG CANCER
Time: May 30, 2024 02:00 PM Nairobi

Join Zoom Meeting
https://weillcornell.zoom.us/j/97810459491

Join us for this informative session and stay ahead with the latest knowledge!
Feel free to share this invitation and our Telegram group link. 

https://t.me/ETS_CPD_Forum

Free CPD certificate of 2 CEU points will be provided.


➡ Share",-1001477109750,33834,AM,08,Doctors Online 🇪🇹
11174,2024-05-30 05:04:28+00:00,"For all who are interested

📌 Here our recently launched bots:-

1. Phone number for most health facilities in Ethiopia - Healthcare Directory bot 🇪🇹 :-

🔎 Search Phone Numbers
@Health_akrebot


2. Download 600 + frequently requested medical resources (guidelines, protocols...) for Free - Medicolocal PDF Downloader 🇪🇹 :- 

📁Search and download documents
@MedicoLOcal_akrebot

repost
___
👉 ለተከታታይ የጤና መረጃዎች 
በTelegram-  t.me/Thequorachannel
በGroup t.me/Ethiopianquora
በFb  https://www.facebook.com/Doctorsonlineeth/ 
በWhatsapp Channel
https://tinyurl.com/4934hfbf
በwebsite https://doctorsonlinee.com
ይከታተሉን።

➡️ Share",-1001477109750,34601,AM,05,Doctors Online 🇪🇹
